,0_x,+,−,?,communictaion,quality,price,safety
747,12 09 2021 два разный сумма произойти списание средство счёт погашение задолженность карта халва несмотря наличие весь необходимый сумма карта,0.28056029920040576,0.5302796065950315,0.1891600942045628,0.6666666666666666,0.3333333333333333,0.0,0.0
748,просто ужас,0.019543773390340132,0.8262511066254066,0.15420511998425324,1.0,0.0,0.0,0.0
749,пользоваться услуга банк 2015 год,0.478640836669263,0.3383642746460354,0.18299488868470157,0.0,1.0,0.0,0.0
750,написать ниже первоначально комментарий отзыв awpolkut комментарий не прикрепиться решить разместить вид отдельный отзыв,0.052803874325427526,0.806971107354101,0.14022501832047143,1.0,0.0,0.0,0.0
751,десять год постоянный клиент банк санкт петербург основное открывать вклад,0.10841850881697256,0.7866309174999595,0.104950573683068,0.0,1.0,0.0,0.0
752,целый день возникать проблема получение одноразовый код банк оплата 3d serure вечер нужно пополнить карта оказаться сделать это просто невозможно удалённый,0.00048636617575609,0.20446218909969846,0.7950514447245454,0.0,1.0,0.0,0.0
753,начать обслуживаться какой время назад офис впечатление положительный посетитель мало сотрудник доброжелательный готовый помочь,0.999260311008348,6.452955501729664e-05,0.0006751594366345416,1.0,0.0,0.0,0.0
754,самый ужасный банк,0.030388633240048767,0.9440688952990296,0.025542471460921718,0.0,1.0,0.0,0.0
755,оформить карта мир тинькофф купить билет s7 покупать билет первый должный вернуться бонус это написать онлайн чат тинькофф итог каждый день писать разбираться мой вопрос каждый какой новый,0.20417245721687938,0.6425253302768825,0.15330221250623807,0.0,1.0,0.0,0.0
756,банк втихую закрыть обращение 09 10 2021г,0.0766392669796283,0.45303841088065394,0.4703223221397178,1.0,0.0,0.0,0.0
757,год назад убедить оформить подписка сберпрайм акция 990 рубль убедить это выгодно приложение музыка фильм хранилище,0.8725872696272851,0.03987332452079166,0.0875394058519233,0.0,1.0,0.0,0.0
758,1 событие пятница 22 октябрь 2021 год 12 10 мск 2 событие вторник 26 октябрь 2021 год 16 46 мск 3 событие суббота 30 октябрь 2021 год 15 36 мск,3.4230978352038124e-06,0.9916522626431947,0.008344314258970139,1.0,0.0,0.0,0.0
759,сегодня 24 11 2021 г,0.018750610786704047,0.7552041276630574,0.22604526155023838,0.0,1.0,0.0,0.0
760,хотеть поделиться мнение бланк банк,0.0272159904018101,0.7359124324630327,0.2368715771351571,0.0,1.0,0.0,0.0
761,добрый день обратиться 16 апрель банк закрытие свой счёт,0.2714380736116997,0.29426092912299784,0.4343009972653026,0.0,1.0,0.0,0.0
762,продажа автомобиль выясниться автомобиль 1 5 год находиться залог банк сетель,0.24129186975987504,0.570394393521841,0.1883137367182841,0.0,1.0,0.0,0.0
763,взгляд сбер самый ужасный служба поддержка клиент,0.08053347658106204,0.9095410604275452,0.009925462991392709,0.0,1.0,0.0,0.0
764,конец октябрь номер 900 стать приходить ежедневный смс следующий содержание 29 09 21 08 10 21 отменять комиссия снятие наличный любой банкомат ваш кредитный карта сбербанк подробный https sberbank ru t cashfree,0.0005160085356628922,0.0018789449690503701,0.9976050464952869,0.0,1.0,0.0,0.0
765,обожать банк,0.31976839866817497,0.44762554268268956,0.23260605864913556,0.0,1.0,0.0,0.0
766,оформить ипотека сбербанк октябрь 2020 год какой либо проблема остаться довольный,0.15334507860812652,0.6672045011157524,0.17945042027612107,0.5,0.5,0.0,0.0
767,весь привет отзыв относительно краткий,0.49277857557659627,0.27346062749678873,0.2337607969266149,1.0,0.0,0.0,0.0
768,давно обслуживаться тинькофф устраивать рекомендовать весь друг близкие хороший банк месяц назад столкнуться проблема,0.9927572320003508,0.003362314244666979,0.0038804537549822263,0.0,1.0,0.0,0.0
769,здравствуйте получить очень обстоятельный правильный быстрый ответ снятие средство карта,0.009338092815343656,0.9351130765413674,0.055548830643288874,0.5,0.5,0.0,0.0
770,похоже номер оставить контактный,0.0846126950850672,0.8776890583784007,0.037698246536532004,0.0,1.0,0.0,0.0
771,благодарить ангелина сотрудница модульбанк очень добросовестно терпеливо помочь решение мой проблема,0.9961964132554721,0.00039485961266598246,0.0034087271318618347,1.0,0.0,0.0,0.0
772,добрый день активно пользоваться карта халва совкомбанк,0.8034896937721139,0.1155857136808915,0.0809245925469945,0.0,1.0,0.0,0.0
773,очень редко обращаться отделение россельхозбанк пользоваться банковский карта приложение,0.19419267837740017,0.04552026113110971,0.7602870604914903,0.0,1.0,0.0,0.0
774,связь забыть отключить подписка сберпрайм 9 июнь 2022 год момент написать онлайн чат желание вернуть средство отказаться подписка,0.010626474622400768,0.9727046225949829,0.01666890278261622,1.0,0.0,0.0,0.0
775,обращаться банк многий вопрос продукт банк,0.7475264676759329,0.21502008577152795,0.037453446552539106,1.0,0.0,0.0,0.0
776,тинькофф реально кинуть,0.41852864494611464,0.07890208774231122,0.5025692673115741,0.0,1.0,0.0,0.0
777,являться клиент банк тинькофф довольно давно лишь 2020 год мой приход тинькофф инвестиция потребоваться премиум тариф который удобно распространяться брокерский банковский обслуживание,0.8210445062875282,0.0027598833406916536,0.1761956103717801,0.0,1.0,0.0,0.0
778,добрый день сегодня посетить мкб банк алтуфьевский,0.21584488595558723,0.3868227067759129,0.39733240726849994,1.0,0.0,0.0,0.0
779,свой невнимательность не отключить подписка льготный период,0.06873496693031918,0.7040430338817181,0.2272219991879627,1.0,0.0,0.0,0.0
780,10 01 подать заявление налоговый вычет момент я никто не свзяться хотя ваш доблестный оператор говорить направить запрос налоговый консультант перезвонить каждый день один,0.0009405068664013273,0.967990746157854,0.031068746975744754,0.0,1.0,0.0,0.0
781,сначала онлайн отсутствие место рождение,0.09296133974215696,0.8633019466137732,0.043736713644069884,0.0,1.0,0.0,0.0
782,сложиться сложный ситуация быстрый продать автомобиль взять кредит банк,0.02879505579144666,0.31176262799154336,0.65944231621701,0.0,1.0,0.0,0.0
783,22 12 2021 получить дебетовый карта росбанк день решить её пополнить банкомат рассчитывать купить продукт подарок новый год получить кэшбэк находиться к близкий табличка сообщение экран,0.06052747374306265,0.7165803781619727,0.22289214809496466,0.0,1.0,0.0,0.0
784,некоторый причина потребоваться потребоваться поменять контактный номер телефон мобильный оператор старое номер очень плохо работать квартира,0.018937842680928883,0.8307597317824624,0.15030242553660877,0.0,1.0,0.0,0.0
785,попытаться перевести свой счёт друг банк киви банк 15000руб ранее не производить несколько год,0.11131396166643086,0.49600870572639394,0.39267733260717536,0.0,1.0,0.0,0.0
786,пока пользоваться услуга тинькофф 5 год,0.5541014560994084,0.09358905918035258,0.3523094847202391,0.0,1.0,0.0,0.0
787,тинькофф банк качественный обслуживание,0.7646749223681759,0.09426113369713794,0.14106394393468627,0.5,0.5,0.0,0.0
788,банк дк периодически брать кредитный продукт проблема не поступать предложение это видеть личный кабинет,0.017732903668856638,0.8744523539201514,0.10781474241099204,0.0,1.0,0.0,0.0
789,п софия посетить отделение 1 го число вопрос консультация касаемо пополнение счёт,0.1266725418070923,0.8252441359849184,0.048083322207989235,0.0,1.0,0.0,0.0
790,работа оператор сам сайт отвратительный заказать карта,0.18235889939742786,0.6483680068306577,0.16927309377191443,0.6666666666666666,0.3333333333333333,0.0,0.0
791,просьба не употреблять мой фио другой персональный дать ответ последующий переписка удаться идентифицировать,0.006072684238034217,0.8864618820285762,0.10746543373338956,0.3333333333333333,0.6666666666666666,0.0,0.0
792,9 март заказать выдача наличный евро счёт отделение альфабанка ул,0.48644919857149316,0.0780474504010555,0.43550335102745136,0.0,1.0,0.0,0.0
793,здравствуйте являться зарплатный клиент альф,0.055521078547868696,0.3650261485343258,0.5794527729178054,1.0,0.0,0.0,0.0
794,премиальный клиент зп 2 раз неделя приходить банковский перевод,0.48446172313184643,0.19161350235526797,0.3239247745128857,1.0,0.0,0.0,0.0
795,снег зной дождик проливный банк тинькофф я это девиз хотеться обозначить сегодняшний отношение банк тинькофф,0.25370666784294155,0.5998824378725068,0.1464108942845516,1.0,0.0,0.0,0.0
796,ужасный банк,0.019037698603930474,0.939874681039516,0.041087620356553535,0.0,1.0,0.0,0.0
797,звонить горячий линия альфа банк цель оставить жалоба незаконный передача банк мой персональный данные мой разрешение третий лицо разглашение информация мой персональный контакт дальнейший звонок представитель,0.00016506963470621554,0.9989797240974243,0.0008552062678694915,0.3333333333333333,0.0,0.0,0.6666666666666666
798,обратиться банк заказной письмо заявление взыскание задолженность оригинал судебный приказ выдать судебный участок номер 336 дмитровский район г,0.005241681734499908,0.7744297136190414,0.22032860464645873,0.6666666666666666,0.3333333333333333,0.0,0.0
799,сделать сбол мегамаркет несколько заказ кэшбек заказ доставить опоздание брак товар ладный это решать,0.008224012865997441,0.0024651962345238303,0.9893107908994787,1.0,0.0,0.0,0.0
800,это первый негативный отзыв сеть писать 21 10 2021,0.0020845863282580516,0.975269219546748,0.02264619412499403,0.6666666666666666,0.3333333333333333,0.0,0.0
801,это дурд не ответ обращение клиент,0.0019430495078382188,0.9892470963707806,0.008809854121381171,1.0,0.0,0.0,0.0
802,внимательный главное быстрый квалифицировать рассмотрение мой проблема,0.740977086247975,0.05920618513676683,0.19981672861525815,1.0,0.0,0.0,0.0
803,иметь зарплатный карта мтс банк каждый месяц происходить зачисление банк происходить вечный сбой ладный всякий бывать переслать граница,0.010398777460093789,0.9676293135267515,0.021971909013154618,0.0,1.0,0.0,0.0
804,уважаемый господин август исполниться 45 год получить новый паспорт,0.05851209499683113,0.681247974159951,0.26023993084321784,1.0,0.0,0.0,0.0
805,получить промокод сберпрайм который действовать 1 год,0.568962516034305,0.10797456931526471,0.3230629146504303,1.0,0.0,0.0,0.0
806,11 май 10 41 информационно справочный центр записаться получение деньга заканчиваться вклад 17 05 22,0.0261255646332489,0.4563975400452676,0.5174768953214834,0.0,1.0,0.0,0.0
807,безобразный отношение персональный менеджер клиент банк,0.054803622768678215,0.934371602669522,0.010824774561799824,1.0,0.0,0.0,0.0
808,16 09 2021 оформить кредит,0.08939991474482281,0.17079415027147465,0.7398059349837024,1.0,0.0,0.0,0.0
809,держатель карта халва являться несколько год банк менять не собираться,0.3282700051351989,0.09038564769425034,0.5813443471705507,0.0,1.0,0.0,0.0
810,являться клиент банк год,0.3086015609716037,0.2093317554586232,0.48206668356977317,0.0,1.0,0.0,0.0
811,не начислить кешбек март подумать сбой прошлый год,0.08079252985025816,0.5369838486836596,0.38222362146608235,0.0,1.0,0.0,0.0
812,сожаление учитывать онлайн формат взаимодействие банк гражданин должный понимать документально тайминг подтвердить наш банк слово действие третий лицо не представляться возможный,0.004946406489677996,0.9353698888841028,0.05968370462621917,0.6666666666666666,0.3333333333333333,0.0,0.0
813,являться клиент банк 5 год,0.3086015609716037,0.2093317554586232,0.48206668356977317,0.0,1.0,0.0,0.0
814,хотеть перевести пенсия втб интернет сайт банк,0.414376553600747,0.5047082667799161,0.08091517961933692,0.0,1.0,0.0,0.0
815,июнь 2022 год мой друг 2 человек оформить дебетовый карта ссылка друг,0.5429082995328731,0.3648323929250571,0.09225930754206965,0.0,0.0,1.0,0.0
816,являться индивидуальный предприниматель достаточно специфичный сфера деятельность ритуальный услуга,0.5591143114118909,0.004419534155122994,0.4364661544329859,0.0,1.0,0.0,0.0
817,здравствуйте мой мнение совкомбанк самый хороший банк россия обслуживание клиент кредитный карта халва очень выгодно использовать,0.5277663173748756,0.43246579746262015,0.03976788516250433,0.5,0.5,0.0,0.0
818,ужасный банк доставка карта 2 неделя,0.015140322647399337,0.9427479757995338,0.04211170155306681,1.0,0.0,0.0,0.0
819,здравствуйте уважаемый банк тинькофф я вы заключить кредитный договор кредитный карта номер 0 84 сумма 60 000,0.0001486300832089722,0.9793130241187106,0.020538345798080393,0.0,0.5,0.5,0.0
820,клиент банк тинькофф год 10 начинать кредитный карта перейти расчётный весь довольный качество сервис постоянно улучшаться,0.5523686617359399,0.40882189855302,0.03880943971104012,0.0,1.0,0.0,0.0
821,здравствуйте 17 декабрь 2021 общаться чат наталья повод общение робот голосовой помощник сбербанк утверждать причина не возможность получение консультация робот клиент психологический проблема,0.00011751387623108126,0.9979473043650977,0.0019351817586711118,0.5,0.5,0.0,0.0
822,нужно получить логин пароль личный кабинет,0.044948749602172725,0.29406897826961337,0.6609822721282139,1.0,0.0,0.0,0.0
823,заказать дебетовый карта выбрать время 10 14 прийти смс карта доставить отменить остаться дом прождать неизвестно карта не привезти не позвонить простить это сервис это неуважительный,0.6987271807086247,0.22900333760720498,0.07226948168417022,0.0,1.0,0.0,0.0
824,клиентка банк один год рада экосистема,0.8722858971096938,0.04045624968874223,0.08725785320156404,0.0,1.0,0.0,0.0
825,прошлый месяц оплачивать услуга жкх санкт петербург кошелёк юманя платёж польза ооо жкс р,0.07344745964043525,0.7635561110010574,0.16299642935850744,1.0,0.0,0.0,0.0
826,тотальный некомпетенция уровень сотрудник отделение колл центр,0.289779435990314,0.595149128392377,0.11507143561730902,0.5,0.5,0.0,0.0
827,карта альфа банк 1 год процент покупка совершать первый 30 день,0.331289710963901,0.27328366748978133,0.3954266215463176,0.0,0.0,1.0,0.0
828,главный плюс банк тинькофф это оперативность весь решение любой вопрос визит банк часовой спор бесполезный сапорт другой банк не быть писать конкретный банк,0.9143911041924109,0.08331193702098745,0.002296958786601597,1.0,0.0,0.0,0.0
829,взять кредит совкомбанк акция 0 условие акция выполнять каждый месяц исключение январь,0.26752493080972206,0.03624489436875079,0.6962301748215272,0.0,1.0,0.0,0.0
830,25 07 2022 20 05 пытаться внести наличный банкомат номер 60019249 дебетовый карта,0.0019985852132008066,0.8437768185991597,0.15422459618763948,0.0,1.0,0.0,0.0
831,2го март заказать снятие деньга валютный счёт отделение осенний бульвар,0.12109854818932157,0.1142461611406214,0.7646552906700572,0.0,1.0,0.0,0.0
832,январь рефералы который оформить мой ссылка карта выполнить условие,0.14933442081831738,0.08739163536091162,0.7632739438207711,0.0,1.0,0.0,0.0
833,7 06 2022 воспользоваться услуга менять дата платёж предварительно проконсультироваться оператор чат дата платёж 25 06 хотеть 10 06 оператор озвучить условие кроме интервал 15 день данный интервал озвучить,0.060466433448785696,0.26180178802962306,0.6777317785215912,1.0,0.0,0.0,0.0
834,февраль полгода доступ онлайн банк веб рубеж сотрудник озвучиваться проблема ситикола чат не исправить невозможно воспользоваться акция предложение собственный кешбек скачать документ,0.002127567245980527,0.9968736608467649,0.0009987719072546408,0.0,1.0,0.0,0.0
835,пара месяц назад поступить предложение оформить карта тинькофф блёкнуть,0.4282748942729932,0.13588369425194113,0.4358414114750657,0.0,1.0,0.0,0.0
836,пользоваться карта долгий время часто возникать вопрос поэтому обращаться чат,0.6925197932735749,0.1140755414970815,0.19340466522934358,0.0,1.0,0.0,0.0
837,сбер тинькова такой функция смена номер встроить приложение работать,0.8347887797044411,0.14019465510267,0.025016565192888793,0.6666666666666666,0.3333333333333333,0.0,0.0
838,добрый день 13 октябрь 2021 открыть приложение тинькофф банк увидеть рекламный баннер который обещать оформление полис осаго вернуть кэшбэкома 30 стоимость,0.0864711436501711,0.019389124026279125,0.8941397323235498,0.0,1.0,0.0,0.0
839,впервые офис не впервые работать это менеджер,0.478283021496606,0.2984647181749787,0.22325226032841525,0.0,1.0,0.0,0.0
840,пользоваться точнее скоро перестать пользоваться дебетовый зарплатный карта данный банк,0.1684319858554544,0.7329538322985097,0.09861418184603582,0.0,1.0,0.0,0.0
841,к помощь обратиться друг который телефон прийти sms карта доставить офис тверской ао смп банк,0.3768007514987815,0.01749466087590722,0.6057045876253112,0.0,0.0,1.0,0.0
842,долгий время пользоваться зарплатный карта банк,0.2624413723636713,0.43548479709964366,0.302073830536685,0.0,1.0,0.0,0.0
843,месяц назад 21 октябрь заблокировать счёт объяснение причина,0.0015297862443360369,0.9172271874983151,0.08124302625734899,0.0,1.0,0.0,0.0
844,значительный ухудшение условие карта счёт 01 04 приложение личный кабинет не доступный внутренний перевод счёт карта банк,0.20022974095594284,0.30406475817709483,0.4957055008669623,0.0,1.0,0.0,0.0
845,очень удивлённый поддержка приложение не отвечать рабочий задача проблема,0.3672329398391807,0.5443583123953586,0.08840874776546065,1.0,0.0,0.0,0.0
846,1 август 22г мобильный банк выскочить сообщение нужно обьяснить некоторый операция последнии 3 месяц приход расход карта тинькофф black скинуть договор выписка скрин который требовать,0.02277082855521619,0.12666838673855133,0.8505607847062326,0.0,1.0,0.0,0.0
847,являться клиент банк тинькофф 5 год качество оказывать услуга расти каждый год,0.8209509198053895,0.05267216506120378,0.12637691513340674,0.0,1.0,0.0,0.0
848,5 год работать данные банк позвонить банк сказать якобы поручить закрыть свой накопительный счёт перевести деньга карта никакой заявка закрытие накопительный счёт,0.00042333830308976606,0.9993060111197446,0.00027065057716566974,0.0,1.0,0.0,0.0
849,не рекомендовать банк никто беречь свой деньга ценить честность,0.1686419984759571,0.827973525067608,0.0033844764564348317,0.0,1.0,0.0,0.0
850,являться постоянный клиент пао росбанк 2010 г,0.2625142529936329,0.09089830709665092,0.6465874399097162,1.0,0.0,0.0,0.0
851,хотеться выразить благодарность сотрудник г,0.8024378840746919,0.07019641222348307,0.12736570370182493,0.5,0.5,0.0,0.0
852,здравствуйте начать хотеть предостеречь человек хотеть оформить потреба кредит совкомбанк,0.04231865417444901,0.7167612533756518,0.2409200924498992,1.0,0.0,0.0,0.0
853,добрый день уважть представитель банк,0.28396083721549736,0.2821552797229817,0.433883883061521,0.0,1.0,0.0,0.0
854,каждый день звонить 10 15 банк искать какой женщина,0.16753813696678244,0.5687964077895601,0.2636654552436575,1.0,0.0,0.0,0.0
855,добрый день 10,0.32430854796954306,0.1162628062247225,0.5594286458057345,1.0,0.0,0.0,0.0
856,иметь вклад банк не иметь возможность войти личный кабинет не мобильный приложение смартфон не сайт,0.0016951803160928933,0.9816924877588699,0.01661233192503727,0.0,1.0,0.0,0.0
857,5 11 21 оставить сайт 2 заявка получение кредитный карта дебетовый,0.09886797633228277,0.6845520237520345,0.21657999991568275,1.0,0.0,0.0,0.0
858,пользоваться кредитный дебетовый карта банк,0.3160330761405885,0.3170684958886686,0.36689842797074296,0.0,1.0,0.0,0.0
859,пользоваться банк 2 год очень нравиться условие обслуживание доступность прозрачность,0.9628641441273488,0.022982430845159402,0.014153425027491952,0.0,1.0,0.0,0.0
860,давно пользоваться альфа многое нравиться напрягать ситуация который происходить пользование банк доводить белый каление порядок 1 программа привести друг не работать слово,0.9607729388547822,0.009630796071804858,0.02959626507341295,0.0,1.0,0.0,0.0
861,здравствуйте это не первый отзыв адрес тинькофф,0.009753614775547642,0.9161002909859812,0.07414609423847116,0.6666666666666666,0.3333333333333333,0.0,0.0
862,поступление служба необходимо получить некоторый справка предоставление комиссия,0.2743443361902975,0.2429458588733136,0.48270980493638893,1.0,0.0,0.0,0.0
863,накипеть,0.2206674285698644,0.44037797870040274,0.3389545927297328,1.0,0.0,0.0,0.0
864,полтора месяц не мочь добиться банк возможность отправить декларация ип усн,0.005215946411559822,0.9550746779651991,0.03970937562324104,0.0,1.0,0.0,0.0
865,далёкий 2012 год друг посоветовать вклад банк,0.08173564895919014,0.373002442474128,0.5452619085666819,0.0,1.0,0.0,0.0
866,сегодня 3го сентябрь назначить встреча сотрудник банк система банк почему указываться адрес некорректно сразу не получиться встретиться сотрудник банк,0.001089365846364675,0.9874528317797842,0.01145780237385109,1.0,0.0,0.0,0.0
867,03 март 2022 год не мочь получить небольшой сумма вклад доллар,0.2704042047095321,0.20388046374064783,0.5257153315498201,0.0,1.0,0.0,0.0
868,брать кредит опция возврат процент,0.25640883137977405,0.06222257244457273,0.6813685961756532,0.0,1.0,0.0,0.0
869,добрый день 18 07 2022 оформить дебетовый карта ссылка друг рамка программа 500р первый покупка бесплатный альфа карта,0.49128324583812766,0.031342536766491534,0.47737421739538083,0.0,0.0,1.0,0.0
870,15 10 год назад это честный надёжный клиентоориентировать банк напоминать мелкий обманщик таскать медный пятак прохожий,0.16234000450572852,0.31545912809520754,0.5222008673990639,1.0,0.0,0.0,0.0
871,не прийти месяц смс выполнить условие бесплатный обслуживание тариф максимум,0.2522277812514416,0.5949670176740264,0.1528052010745321,0.0,0.0,1.0,0.0
872,хоум кредит банк сегодня приятно удивить решить написать отзыв благодарность посоветовать банк двигаться направление,0.8971836407330187,0.01800475134243148,0.08481160792454971,1.0,0.0,0.0,0.0
873,не рекомендовать пользоваться сервис тинькофф путешествие текущий нестабильный обстановка хотеть улететь г,0.6804986950995536,0.31686962326824725,0.0026316816321990625,0.0,1.0,0.0,0.0
874,сколько не обращаться вопрос проблема оператор отвечать быстро решать проблема моментально специалист свой дело один друг банк не получать такой сервис спасибо весь рекомендовать пользоваться услуга,0.9990183815269813,0.000975690151485691,5.9283215331124425e-06,1.0,0.0,0.0,0.0
875,связь замена паспорт вносить изменение личный данные свой профиль л,0.045519324828256165,0.856563146071427,0.09791752910031674,1.0,0.0,0.0,0.0
876,добрый день произойти ошибка нбка,0.2259831611353667,0.3867109546075644,0.3873058842570689,1.0,0.0,0.0,0.0
877,увидеть пропустить звонок номер 900 поскольку банк рассматриваться мой обращение,0.10301598597588633,0.7595215243035182,0.1374624897205956,1.0,0.0,0.0,0.0
878,обратиться вопрос альфа банк срочный закрытие кредитный карта,0.2280527854531734,0.3937594819992206,0.37818773254760596,0.5,0.5,0.0,0.0
879,альфа банк самый лживый непостоянный свой предложение акция банк,0.45423567486320116,0.4743887318544514,0.07137559328234733,0.0,0.6666666666666666,0.3333333333333333,0.0
880,перенос мой брокерский счёт альф прийтись открыть счёт,0.41608113077530423,0.15300091438241845,0.4309179548422774,1.0,0.0,0.0,0.0
881,начать являться премиальный клиент банк открытие,0.011781764993425963,0.10474518873020887,0.8834730462763651,1.0,0.0,0.0,0.0
882,25 05 22 написать чат поддержка просьба отключить премиум пакет получить сначала ответ необходимо уточнить номер телефон хотя писать чат личный кабинет уточнить причина почему хотеть отключить пакет,1.6598410580901203e-08,0.999513666238318,0.0004863171632713155,0.0,0.6666666666666666,0.0,0.3333333333333333
883,здравствуйте хотеть выразить свой глубокий недовольство возмущение работа банк ренессанс,0.022478500640075293,0.9679733938263998,0.009548105533525033,0.3333333333333333,0.6666666666666666,0.0,0.0
884,хотеть оставить хороший отзыв банк клиент который являться 2008 год,0.6140750654093962,0.07102048441341628,0.3149044501771876,0.0,1.0,0.0,0.0
885,не являться клиент данный банк не считать достойный банк,0.1101614132516399,0.8436560947393706,0.04618249200898946,0.0,1.0,0.0,0.0
886,заказать кредитный карта 100 день процент,0.17843548966229253,0.2785901967755627,0.5429743135621449,0.0,1.0,0.0,0.0
887,сразу хотеть сказать являться корпоративный клиент альфа банк часть вопрос физический лицо подход просто ужасать,0.5464282093796332,0.24626514967168808,0.2073066409486787,1.0,0.0,0.0,0.0
888,сколько время занимать подключение интернет банк мобильный банк дбо,0.7868082309802881,0.17607397081058143,0.037117798209130394,0.0,1.0,0.0,0.0
889,нормальный банк удовольствие выбрать качество банк получение пенсия,0.9685756398689622,0.026282668406937517,0.005141691724100138,0.0,1.0,0.0,0.0
890,подать заявка реструктуризация кредит получить 2019 год,0.11329206843748296,0.1818800906154033,0.7048278409471136,0.0,1.0,0.0,0.0
891,11 03 обратиться коллцентр банк заявка набзаказ получение денежный средство долларовый депозитарий который закончиться 18 03,0.0011062225101758341,0.6402178589046771,0.35867591858514714,0.0,1.0,0.0,0.0
892,приложение спасибо сбербанк заинтересоваться акция 22 11 21 22 12 21 совершить покупка азс карта мастеркард сбер вернуть сумма покупка бонус не быть подробно описывать условие скриншот условие акция скриншот,0.9323836618038296,0.003075102205466094,0.06454123599070416,0.6666666666666666,0.3333333333333333,0.0,0.0
893,хотеть поделиться свой мнение банк убрир,0.033387255747353115,0.6713516392149148,0.29526110503773206,0.0,1.0,0.0,0.0
894,здравствуйте весь,0.054825331783562976,0.7318487469455429,0.21332592127089411,1.0,0.0,0.0,0.0
895,положить 1800 доллар карта,0.1222320759219333,0.3645368711587977,0.5132310529192691,0.0,1.0,0.0,0.0
896,вообще очень отрицательно относиться банк наш время онлайн покупка перевод денежный средство просто никуда,0.13720479424374318,0.8354014259759073,0.02739377978034966,0.0,1.0,0.0,0.0
897,здравствуйте просить помощь доставка посылка сберлогистика,0.030298365265390086,0.8039882110235866,0.1657134237110232,1.0,0.0,0.0,0.0
898,банк отп вымотать нерв 24 06 2022 сайт магазин м видео подать заявка покупка стиральный машина кредит,0.25188108343810217,0.32078872004237663,0.4273301965195211,1.0,0.0,0.0,0.0
899,24 06 2022г,0.21422032391128162,0.35721040591489084,0.42856927017382773,0.0,1.0,0.0,0.0
900,29 01 2022 взять банк кредит рефинансирование кредит другой банк погасить течение четыре день месяц поднять процентный ставка кредит вопрос связать ответить не предоставить справка погошение,0.013599295891589827,0.05872301894054249,0.9276776851678675,1.0,0.0,0.0,0.0
901,сегодня заблокировать мой цифровой карта позвонить кол,0.0027535623996661853,0.9624638349028956,0.034782602697438325,1.0,0.0,0.0,0.0
902,добрый день хотеть оставить негативный отзыв банк который не дорожить свой клиент не идти навстречу альфа банк пользоваться кредитный карта данный банк просрочка не полностью задолженность погасить,0.0002821303207073188,0.9983064248417393,0.0014114448375535118,0.0,1.0,0.0,0.0
903,9 октябрь 2022г снимать деньга карта газпромбанк турция банкомат банкомат деньга чек не выдать,4.190980172154675e-05,0.9866267978167333,0.013331292381545106,0.0,1.0,0.0,0.0
904,очень хамский поведение консультантка,0.021204521443872124,0.9678567089464356,0.010938769609692256,1.0,0.0,0.0,0.0
905,22 03 2022 позвонить контакт центр банк тинькоф цель уточнить мочь приложение банк купить доллар снять банкомат оператор подтвердить данный возможность,0.1734649928479198,0.7889469781516328,0.037588029000447346,0.0,1.0,0.0,0.0
906,несколько год пользоваться халва проблема не вплоть сентябрь 2022 год,0.6633937344855739,0.27285751435332734,0.06374875116109861,0.0,1.0,0.0,0.0
907,являться клиент банк тинькофф хотеть выразить благодарность отличный работа сотрудник банк преимущество клиент другой банк удобный мобильный приложение перевод оплата 1 клик полезный информация,0.999673208490591,1.0140035768930953e-05,0.00031665147364005387,1.0,0.0,0.0,0.0
908,являться клиент банк 2016 г,0.09101645669019448,0.4507448521835567,0.4582386911262489,0.0,1.0,0.0,0.0
909,оценка работа сотрудник росбанк который увидеть данный сайт естественно больший мера критичный так,0.8159217388287117,0.152258140740613,0.03182012043067523,1.0,0.0,0.0,0.0
910,плохой поддержка ещё не встречать,0.02523438894350475,0.9457911499059266,0.028974461150568617,1.0,0.0,0.0,0.0
911,добрый день хотеть рассказать ужасный отношение клиент это неприемлемый банк такой масштаб 16 12 21 г получить дебет,0.012416289707480365,0.9767389066081211,0.010844803684398621,0.0,1.0,0.0,0.0
912,заказать премиум карта банк встреча представитель назначить 18 20,0.08913933350417164,0.12076577414850394,0.7900948923473244,0.0,1.0,0.0,0.0
913,развидеть раслышать банк два год назад отказаться услуга банк,0.020798754151875293,0.8798886312996228,0.09931261454850193,1.0,0.0,0.0,0.0
914,сбермегамаркет обманывать свой клиент повестись название маркет который начинаться слово сбер не подозревать сделать свой первый последний заказ дать площадка итак продолжить 18 сентябрь 2021 год сделать заказ,0.0015100722938708414,0.8483055687852431,0.15018435892088605,0.0,1.0,0.0,0.0
915,банк втб перевести мой акция альфа инвестиция,0.33514080790948414,0.42931432608211134,0.23554486600840457,0.0,1.0,0.0,0.0
916,01 ноябрь посетить отделение росбанк московский проспект около 13 00 час проблема оплата кредит банк партнёр рн банк,0.3271333518360363,0.15633718606786018,0.5165294620961035,0.3333333333333333,0.6666666666666666,0.0,0.0
917,31 август закончиться вклад,0.025827469418738182,0.8822048374505522,0.09196769313070968,1.0,0.0,0.0,0.0
918,примерно 20 10 обратиться отделение банк г тюмень ул воровсеий 2,0.05598610521783485,0.1012254556203346,0.8427884391618305,0.0,1.0,0.0,0.0
